call_id,subject,call_created_at,call_duration,location,call_type,agent_name,customer_name,transcript,summary,sentiment_score,issue_category,resolution_status
ae750eca-a142-4394-a7fe-70812e667af3,Feel Good Spas Support - Billing Inquiry,2025-06-08T17:51:13.648Z,265,feelgoodspasdetroit,inbound,Feel Good Spas Representative,David Miller,"Jessica (Feel Good Spas Representative): Thank you for calling Feel Good Spas, this is Jessica, how can I help you today?
David Miller: Hi Jessica, my name is David Miller. I'm calling about a charge on my credit card from Feel Good Spas. I'm not sure what it's for.
Jessica (Feel Good Spas Representative): Okay David, I can help with that. Can I get your membership number or the last four digits of the credit card you used?
David Miller: Sure, the last four digits are 4321. And my name, again, is David Miller.
Jessica (Feel Good Spas Representative): Thanks, David. One moment while I pull up your account... Okay, I see the charge here. It's for a couples massage that was scheduled on June 15th. Does that sound right?
David Miller: Ah, yes, that’s right! My wife and I did have a massage. I forgot.
Jessica (Feel Good Spas Representative): Great! So, everything looks correct on our end. Is there anything else I can assist you with today?
David Miller: No, that’s all. Thanks for your help!
Jessica (Feel Good Spas Representative): You're welcome, David! Have a great day!","David Miller called to inquire about a charge from Feel Good Spas on his credit card. Jessica, the customer service representative, located the charge and identified it as a couples massage David had scheduled. David confirmed the service, resolving the billing inquiry.",0.5,billing inquiry,resolved
b19e0c83-feaf-424c-b7fc-ae080f5d948c,Customer Service Call - Booking Issue,2025-06-02T07:13:48.221Z,63,feelgoodspasdetroit,inbound,Liam Williams,Olivia Brown,"Liam Williams: Thank you for calling Feel Good Spas support, this is Liam Williams. How can I help you today?
Olivia Brown: Hi Liam, I'm having an issue with my recent spa appointment booking.
Liam Williams: Okay Olivia, I can definitely help you with that. Can you please provide me with your booking reference number or the date and time of the appointment so I can pull up the details? We might need to reschedule based on availability, but let's see what's going on.","Customer is having an issue with a recent spa appointment booking. The support agent offered to look into the booking details and potentially reschedule, depending on availability.",0.1,booking issue,unresolved
b74aa4e8-f18c-4cce-a120-6324ee59e058,Customer Service Call - Appointment Rescheduling,2025-06-02T07:09:29.171Z,798,feelgoodspasdetroit,inbound,Oliver Martinez,Ava Thompson,"Oliver Martinez: Thank you for calling Feel Good Spas support, this is Oliver Martinez. How can I help you today?
Ava Thompson: Hi Oliver, I'm having an issue with my recent spa appointment booking. I accidentally booked a massage for the wrong day.
Oliver Martinez: I understand, Ava. Let me pull up your booking information. Can you please provide me with the date and time you originally booked, and the date you'd like to reschedule to?
Ava Thompson: Sure, I booked for this Friday at 2 pm, but I meant to book for next Friday at 2 pm. I'm so sorry for the mistake!
Oliver Martinez: No problem at all, Ava. I've checked our availability, and we do have an opening for the same treatment next Friday at 2 pm. I've gone ahead and updated your booking. You should receive a confirmation email shortly.
Ava Thompson: Oh, that's fantastic! Thank you so much for your help, Oliver. I really appreciate it.
Oliver Martinez: You're very welcome, Ava! Is there anything else I can assist you with today? If not, have a wonderful day, and we look forward to seeing you next Friday!","The customer accidentally booked their appointment for the wrong date. The support agent successfully rescheduled the appointment to the correct date, resolving the customer's issue.",0.6,rescheduling,resolved
b862c792-45df-4156-88b0-b61380a1db7a,Customer Service Call - Booking Issue,2025-06-02T07:12:22.592Z,275,feelgoodspasdetroit,inbound,Oliver Hernandez,Sophia Williams,"Oliver Hernandez: Thank you for calling Feel Good Spas support, this is Oliver Hernandez. How can I help you today?
Sophia Williams: Hi Oliver, I'm having an issue with my recent spa appointment booking.
Oliver Hernandez: I'm sorry to hear that, Sophia. Could you please provide me with your booking confirmation number or the date and time you scheduled the appointment for? I'll pull it up and see what's going on. Once I have that, I will be able to resolve the issue",Sophia called regarding an issue with her spa appointment booking. Oliver was able to locate the booking and resolve the problem to her satisfaction.,0.5,booking issue,resolved
ba666748-2ca9-4d71-9fae-b7087f0bee03,Customer Service Call - Booking Issue,2025-06-02T07:12:36.359Z,906,feelgoodspasdetroit,inbound,Evelyn Rodriguez,Owen Bennett,"Evelyn Rodriguez: Thank you for calling Feel Good Spas support, this is Evelyn Rodriguez. How can I help you today?
Owen Bennett: Hi Evelyn, I'm having an issue with my recent spa appointment booking.
Evelyn Rodriguez: I understand. Can you please provide me with your name and appointment date so I can look up your booking?
Owen Bennett: Sure, it's Owen Bennett, and the appointment was scheduled for July 15th.
Evelyn Rodriguez: Okay, I see your appointment for a deep tissue massage. What seems to be the issue, Mr. Bennett?
Owen Bennett: I booked online, and I thought I selected the aromatherapy upgrade, but it's not showing on the confirmation email I received. Is there any way you can add that to the booking now?
Evelyn Rodriguez: Let me check the availability with the spa location for that day. Unfortunately, it looks like all our aromatherapy specialists are fully booked on July 15th. I can offer you a discount on a future aromatherapy treatment, or we can remove the appointment and rebook for another day with aromatherapy. Which option would you prefer?
Owen Bennett: Hmm, that's disappointing. I think I'll just keep the original appointment as is. Thanks for checking for me anyway, Evelyn.",The customer was unable to add an aromatherapy upgrade to their existing appointment due to full booking. The customer decided to keep the original appointment without the upgrade.,0.1,booking issue,resolved
bdad574b-3163-4117-9c92-3dec42254fc6,Customer Service Call - Rescheduling Request,2025-06-02T07:25:02.620Z,274,feelgoodspasdetroit,inbound,Oliver Rodriguez,Ava Thompson,"Oliver Rodriguez: Thank you for calling Feel Good Spas support, this is Oliver. How can I help you today?
Ava Thompson: Hi Oliver, I'm having an issue with my recent spa appointment booking.
Oliver Rodriguez: Okay, I can help with that. Can you please provide me with your name and booking reference number?
Ava Thompson: Sure, my name is Ava Thompson, and the booking reference number is FG78923.
Oliver Rodriguez: Thank you, Ms. Thompson. I see here you booked a couples massage for tomorrow at 2 PM. What seems to be the problem?
Ava Thompson: Yes, that's correct. I need to reschedule it. My partner just came down with the flu and we won't be able to make it. I'd like to move it to next week sometime.
Oliver Rodriguez: I understand, Ms. Thompson. Unfortunately, according to our policy, cancellations or rescheduling within 24 hours of the appointment are non-refundable and cannot be rescheduled. The full amount will be charged.
Ava Thompson: That's ridiculous! My partner is sick! Surely you can make an exception. I'm a loyal customer and have been coming to Feel Good Spas for years. This is very disappointing. I will be cancelling my membership after this interaction. ","Customer requested to reschedule a spa appointment within the 24-hour window, but the support agent denied the request according to company policy, leading to customer dissatisfaction and membership cancellation threat.",-0.6,rescheduling,unresolved
be0d9b4c-d7e4-4f84-9579-92eb3f9c64d3,Customer Service Call - Appointment Booking Issue,2025-06-02T07:21:20.360Z,827,feelgoodspasdetroit,inbound,Emma Williams,Liam Rodriguez,"Emma Williams: Thank you for calling Feel Good Spas support, this is Emma Williams. How can I help you today?
Liam Rodriguez: Hi Emma, I'm having an issue with my recent spa appointment booking.
Emma Williams: Okay, I'd be happy to help with that. Could you please provide me with the name and date associated with the booking?
Liam Rodriguez: Sure, it's under Liam Rodriguez, and it was scheduled for this Saturday, October 26th, at 2 PM for a deep tissue massage. I accidentally booked it at the wrong location - I meant to book at the downtown spa, not the uptown one.
Emma Williams: Okay Liam, one moment while I access your booking. I see it here. I have successfully moved your appointment for a deep tissue massage on Saturday, October 26th at 2 PM to the downtown location. You should receive a confirmation email shortly. Is there anything else I can assist you with today?
Liam Rodriguez: That's perfect, thank you so much for your help, Emma! I really appreciate it. Have a great day!","Customer accidentally booked an appointment at the wrong location. The support agent successfully rescheduled the appointment to the correct location and sent a confirmation email, resolving the customer's issue.",0.6,booking issue,resolved
bf53f44c-21a4-4604-8e7e-c964102e280b,Customer Service Call - Booking Rescheduling,2025-06-02T07:24:25.568Z,674,feelgoodspasdetroit,inbound,Ethan Wilson,Olivia Brown,"Ethan Wilson: Thank you for calling Feel Good Spas support, this is Ethan Wilson. How can I help you today?
Olivia Brown: Hi Ethan, I'm having an issue with my recent spa appointment booking.
Ethan Wilson: I'm sorry to hear that, Olivia. Could you please provide me with your booking confirmation number or the name and date of the appointment?
Olivia Brown: Sure, the appointment is under Olivia Brown for a massage on July 20th. I accidentally booked it for 10 AM, but I meant to book it for 2 PM.
Ethan Wilson: Okay, Olivia, I see the appointment. Let me check the availability for a 2 PM massage on July 20th... Great, we have an opening. I've successfully rescheduled your massage for 2 PM on July 20th. Does that sound right?
Olivia Brown: Yes, that's perfect! Thank you so much for your help, Ethan!
Ethan Wilson: You're very welcome, Olivia! Is there anything else I can assist you with today? If not, have a relaxing day!","The customer accidentally booked their spa appointment for the wrong time and needed it rescheduled. The support agent successfully rescheduled the appointment to the correct time, resulting in a positive outcome.",0.6,rescheduling,resolved
c364c52b-8249-44bc-84ae-74708cadeed6,Customer Service Call - Booking Issue,2025-06-02T07:25:45.883Z,768,feelgoodspasdetroit,inbound,Liam Garcia,Olivia Rodriguez,"Liam Garcia: Thank you for calling Feel Good Spas support, this is Liam Garcia. How can I help you today?
Olivia Rodriguez: Hi Liam, I'm having an issue with my recent spa appointment booking.
Liam Garcia: Okay, I can help with that. Can you please provide me with your name and appointment date?
Olivia Rodriguez: Sure, it's Olivia Rodriguez, and the appointment was scheduled for October 27th.
Liam Garcia: Okay, one moment while I pull up your booking... Alright, I see it here. What seems to be the problem?
Olivia Rodriguez: I booked a 90-minute massage, but the confirmation email says it's only for 60 minutes.
Liam Garcia: I see the discrepancy. Unfortunately, all 90-minute massage slots are fully booked for the next two weeks. I can adjust your booking to reflect the 60-minute massage at the lower price, or reschedule you for a 90-minute massage after November 10th.
Olivia Rodriguez: Hmm, I'll just take the 60-minute massage then, and get a partial refund for the difference. Thanks Liam!
Liam Garcia: Okay, I've adjusted the appointment and processed a refund for the price difference. It should appear in your account within 3-5 business days. Is there anything else I can help you with today?",The customer's booking had a discrepancy between the booked time and the confirmation email. The issue was partially resolved by adjusting the booking to the shorter time and issuing a partial refund.,0.2,booking issue,resolved
c47b187f-c0a2-41b0-8979-f89bf27518d7,Customer Service Call - Booking Issue,2025-06-02T07:21:30.644Z,916,feelgoodspasdetroit,inbound,Emma Wilson,Noah Martinez,"Emma Wilson: Thank you for calling Feel Good Spas support, this is Emma Wilson. How can I help you today?
Noah Martinez: Hi Emma, I'm having an issue with my recent spa appointment booking.
Emma Wilson: Okay, I can certainly help with that. Could you please provide me with the name the appointment was booked under, and preferably the appointment date and time?
Noah Martinez: Sure, it's under Noah Martinez, and it was supposed to be for the couples massage on July 15th at 2 PM.
Emma Wilson: Thank you, Mr. Martinez. I'm checking our system now... I see the booking. It appears the couples massage was inadvertently changed to a single massage on July 15th at 2 PM. I apologize for the error.
Noah Martinez: Okay, that's a problem. We were really looking forward to the couples massage. Is there anything available to re-book it near that same date?
Emma Wilson: Let me check the availability. Unfortunately, the couples massage is fully booked for the next two weeks. I could offer you a discount on each of the individual massages, or we can reschedule for the week of July 29th.
Noah Martinez: Hmm, the discount isn't ideal. We're traveling that week of July 29th. I guess we'll keep the single massages for now.
Emma Wilson: Okay, Mr. Martinez. Again, I apologize for the inconvenience. We’ve noted the issue on your booking. Is there anything else I can assist you with today?","The customer's couples massage was mistakenly changed to a single massage. The agent could not re-book the couples massage in a timely manner, and the customer opted to keep the single massages instead.",0.1,booking issue,resolved
c6f88708-5cd8-4dcf-932e-6d495b449295,Feel Good Spas Support - Appointment Reschedule Request - Denied,2025-06-08T01:18:20.572Z,263,feelgoodspasdetroit,inbound,,Michael Chen,"Sarah Miller: Thank you for calling Feel Good Spas, this is Sarah, how can I help you today?
Michael Chen: Hi Sarah, my name is Michael Chen, and I'm calling to see if I could reschedule my massage appointment for this Saturday.
Sarah Miller: Okay Michael, let me pull up your appointment. Could you please confirm your date of birth for me for verification purposes?
Michael Chen: Sure, it's July 14th, 1988. I was really looking forward to it, but something just came up that I can't avoid.
Sarah Miller: Okay, I see your appointment Michael. Unfortunately, because you are calling within 24 hours of your appointment, rescheduling is not possible without forfeiting the payment. I'm very sorry.","Michael Chen called Feel Good Spas to reschedule his massage appointment for Saturday. Sarah Miller informed him that due to calling within 24 hours of the appointment, rescheduling was not possible without forfeiting the payment. The customer was informed that he could not reschedule his appointment without losing his payment.",-0.4,rescheduling,unresolved
c9fee1a8-dde6-4246-ba51-26430c7450d5,Customer Service Call - Rescheduling Appointment,2025-06-02T07:21:30.644Z,602,feelgoodspasdetroit,inbound,Chadwick Miller,Olivia Rodriguez,"Chadwick Miller: Thank you for calling Feel Good Spas support, this is Chadwick. How can I help you today?
Olivia Rodriguez: Hi Chadwick, I'm having an issue with my recent spa appointment booking. I booked a massage and facial for this Saturday, but I just realized I have a scheduling conflict. Is there any way I could reschedule it for next Saturday instead?
Chadwick Miller: Of course, Olivia. Let me check the availability for next Saturday. One moment... Okay, it looks like we have an opening at the same time, 2 PM, for both the massage and facial. Would you like me to reschedule your appointment to next Saturday at 2 PM?
Olivia Rodriguez: Yes, please! That would be absolutely perfect. Thank you so much for your help, Chadwick!","Olivia contacted support to reschedule her spa appointment due to a conflict, and Chadwick successfully rescheduled it for the following Saturday. The customer was very satisfied with the quick and easy resolution.",0.8,rescheduling,resolved
ccb777b9-2e46-4fc7-9144-290d790d1d54,Customer Service Call - Appointment Reschedule,2025-06-02T07:24:25.568Z,239,feelgoodspasdetroit,inbound,Emma Williams,Liam Garcia,"Emma Williams: Thank you for calling Feel Good Spas support, this is Emma Williams. How can I help you today?
Liam Garcia: Hi Emma, I'm having an issue with my recent spa appointment booking.
Emma Williams: Okay, I can help with that. Can you please provide me with the name the booking was under and the date of the appointment?
Liam Garcia: It's under Liam Garcia, and the appointment was scheduled for next Tuesday, the 15th.
Emma Williams: Thank you. I see the booking. What's the issue you're experiencing, Mr. Garcia?
Liam Garcia: I accidentally booked the deep tissue massage instead of the Swedish massage. Is it possible to switch it now?
Emma Williams: I've checked, and we can switch you to the Swedish massage. However, that would move your appointment time back by 30 minutes. Are you okay with that?
Liam Garcia: Hmm, that’s not ideal, but I guess I can manage. Thanks for your help, Emma!","The customer requested a change in his appointment type. The appointment was successfully changed, but the time slot moved back, resulting in a partial resolution for the customer.",0.2,booking issue,resolved
cfccfdd3-806b-4780-85c8-8fed4a71558b,Customer Service Call - Rescheduling Issue,2025-06-02T07:09:51.638Z,413,feelgoodspasdetroit,inbound,Ethan Miller,Ava Rodriguez,"Ethan Miller: Thank you for calling Feel Good Spas support, this is Ethan Miller. How can I help you today?
Ava Rodriguez: Hi Ethan, I'm having an issue with my recent spa appointment booking.
Ethan Miller: I'm sorry to hear that. Can you provide me with your booking reference number or the name and date of the appointment?
Ava Rodriguez: It's under Ava Rodriguez, for the Deluxe Relaxation Package, scheduled for tomorrow at 2 PM. I need to reschedule, but the online system says there are no available slots for the next two months.
Ethan Miller: Okay, Ms. Rodriguez. Let me check our system... I see the appointment. Unfortunately, due to high demand and limited staffing, the next available slot for that specific package at your preferred location is indeed in approximately two months. We are unable to make any exceptions at this time.
Ava Rodriguez: That's unacceptable! I booked this weeks ago. I’m flying out of state in a week, so that doesn't work for me at all! Is there ANYTHING you can do? Perhaps offer a similar service at a sister location or provide a refund for the full amount?
Ethan Miller: I understand your frustration, Ms. Rodriguez, but I'm afraid I can't offer a similar service at another location or process a refund at this point since cancellations within 24 hours are not eligible for refunds, as stated in our policy. The best I can suggest is keeping your current appointment or rescheduling for a later date.","The customer, Ava Rodriguez, wanted to reschedule her spa appointment but was unable to find a suitable alternative and was denied a refund, resulting in an unresolved and unsatisfactory outcome.",-0.6,rescheduling,unresolved
d5709574-cc15-4fd3-8f09-ff22d5fd3f63,Customer Service Call - Booking Change,2025-06-02T07:12:22.592Z,939,feelgoodspasdetroit,inbound,Liam Miller,Ava Wilson,"Liam Miller: Thank you for calling Feel Good Spas support, this is Liam. How can I help you today?
Ava Wilson: Hi Liam, I'm having an issue with my recent spa appointment booking. I booked a couples massage for this Saturday at 2 PM, confirmation number is FGSP12345, but I just realized I accidentally booked it at the wrong location. I meant to book at the downtown location, not the uptown one.
Liam Miller: Okay Ava, I understand. Let me pull up your booking. Alright, I see it here. No problem at all, I can easily switch that to the downtown location for you for this Saturday at 2 PM. One moment while I confirm availability... Great! We have an opening at the downtown location at that time. I've made the change. Your confirmation number is still the same, FGSP12345, and a new email reflecting the updated location will be sent to you within the next few minutes. Is there anything else I can help you with today?","The customer accidentally booked an appointment at the wrong location. The support agent successfully changed the booking to the correct location, resolving the customer's issue.",0.6,booking issue,resolved
d6923076-496a-4228-9e94-6a8d088c171d,Customer Service Call - Appointment Rescheduling,2025-06-02T07:21:50.823Z,416,feelgoodspasdetroit,inbound,Olivia Thompson,Liam Garcia,"Olivia Thompson: Thank you for calling Feel Good Spas support, this is Olivia Thompson. How can I help you today?
Liam Garcia: Hi Olivia, I'm having an issue with my recent spa appointment booking.
Olivia Thompson: Okay, I can help with that. Could you please provide me with your name and the date of your appointment?
Liam Garcia: Sure, it's Liam Garcia, and the appointment was scheduled for next Tuesday, October 24th, at 2 PM.
Olivia Thompson: Thank you, Mr. Garcia. I see the appointment here. What seems to be the issue?
Liam Garcia: I was hoping to reschedule it to the following Thursday at the same time, but the online system won't let me. It says there are no available slots, but my friend told me she booked for that same time slot last week.
Olivia Thompson: I understand. Let me check the availability for you. Unfortunately, it does appear to be fully booked on Thursday at 2 PM. I can add you to a waitlist and notify you if a slot opens up, or we can explore different times on that day or another day entirely. Would either of those options work for you?","Liam Garcia requested to reschedule his spa appointment, but the desired time was unavailable. He was offered placement on a waitlist or alternative times, but a decision was not made during the call.",0.1,rescheduling,unresolved
d9714cf8-076a-4dcf-8390-58415ab2adb1,Customer Service Call - Booking Issue,2025-06-02T07:13:54.638Z,370,feelgoodspasdetroit,inbound,Oliver Williams,Ava Garcia,"Oliver Williams: Thank you for calling Feel Good Spas support, this is Oliver Williams. How can I help you today?
Ava Garcia: Hi Oliver, I'm having an issue with my recent spa appointment booking. I booked a couples massage for tomorrow at 2pm, but I just received a confirmation email saying it's been moved to next Tuesday at 10am, which doesn't work for us at all.
Oliver Williams: I understand, Ava. Let me look into that for you. I see the change here, and it looks like there was a scheduling conflict due to a therapist being unexpectedly unavailable tomorrow. I apologize for the inconvenience. Let me see if I can get you back in for tomorrow at 2pm with a different therapist. One moment... Great news! I was able to reschedule you for tomorrow at 2pm with Emily. Will that work for you?
Ava Garcia: Oh, that's fantastic, Oliver! Thank you so much for fixing that for me. Yes, tomorrow at 2pm with Emily will be perfect!","The customer's appointment was mistakenly rescheduled. The support agent resolved the issue by rescheduling the appointment back to the original time with a different therapist, leading to a satisfactory outcome for the customer.",0.6,booking issue,resolved
da128dc3-1ca5-44a5-9b25-c2ff7c63bf84,Feel Good Spas Support - Hot tub temperature control issue,2025-06-08T18:00:53.307Z,575,feelgoodspasdetroit,inbound,Feel Good Spas Support,Sarah Miller,"Emily: Thank you for calling Feel Good Spas. This is Emily, how can I help you today?
Sarah Miller: Hi Emily, my name is Sarah Miller and I'm having an issue with the temperature control on my hot tub. It's not heating up properly.
Emily: Okay, Sarah. I can definitely help you with that. Can you please provide me with your hot tub model number and the date of purchase?
Sarah Miller: Sure, the model number is FG-4500 and I purchased it on July 15th, 2023. It was working fine until last week.
Emily: Thank you, Sarah. Let me check your warranty information. Okay, it looks like you're still covered under warranty. Have you tried resetting the GFCI breaker?
Sarah Miller: Yes, I did. That didn't seem to do anything. It's still cold.
Emily: Okay, Sarah. In that case, I'm going to schedule a technician to come out and take a look at your hot tub. What's a good day for you next week?
Sarah Miller: Tuesday or Wednesday would work. Ideally, sometime in the afternoon.
Emily: Okay, let me see what's available. How about Tuesday afternoon between 1 and 4 PM? Will that work for you?
Sarah Miller: Yes, that's perfect. Thank you so much.
Emily: You're welcome, Sarah. I've scheduled a technician to come on Tuesday between 1 and 4 PM. They will call you an hour before they arrive. Is there anything else I can help you with today?
Sarah Miller: No, that's it. Thanks again.
Emily: You're welcome. Have a great day!","Sarah Miller called to report a temperature control issue with her hot tub. The customer service representative, Emily, verified her warranty and scheduled a technician visit for Tuesday between 1 and 4 PM to resolve the issue. Sarah was notified that the technician would call an hour before arriving.",0.5,temperature control,resolved
da3d08be-17c5-44f6-91f9-476e79e2f65a,Feel Good Spas Support - Request for specific massage therapist availability.,2025-06-08T00:50:42.358Z,909,feelgoodspasdetroit,inbound,Feel Good Spas Representative,Debra Thompson,"Jessica (Feel Good Spas): Thank you for calling Feel Good Spas, this is Jessica speaking, how can I help you today?

Debra (Customer): Hi Jessica, I'm Debra Thompson and I'd like to schedule a massage at your Midtown location, preferably with Miguel if he's available.

Jessica (Feel Good Spas): Okay Debra, I can certainly check Miguel's availability for you. Just to confirm, that's at our Midtown location? And what day and time are you looking for?

Debra (Customer): Yes, Midtown. I'm flexible, but ideally sometime next week, preferably in the afternoon. I'm available any day except Wednesday. I'm looking for a 60-minute deep tissue massage.

Jessica (Feel Good Spas): Okay, one moment please while I check Miguel's schedule for a 60-minute deep tissue massage next week, any day except Wednesday, in the afternoon at our Midtown location... I'm sorry Debra, it looks like Miguel is fully booked next week. We do have other massage therapists available at that time, would you be interested in seeing their availability?","Customer, Debra Thompson, called Feel Good Spas to book a 60-minute deep tissue massage at the Midtown location with a specific massage therapist, Miguel. The representative, Jessica, checked Miguel's availability but unfortunately, he was fully booked for the requested time frame. The representative offered to check the availability of other massage therapists, leaving the resolution pending on the customer's response.",0.1,booking issue,unresolved
dac0ba76-5480-4c63-a093-e9c8321df6ff,Feel Good Spas Support - Loyalty Program Inquiry,2025-06-08T17:50:53.713Z,710,feelgoodspasdetroit,inbound,Feel Good Spas,Debra Miller,"Sarah: Thank you for calling Feel Good Spas, this is Sarah, how can I help you today?
Debra Miller: Hi Sarah, my name is Debra Miller, and I'm calling about the rewards points on my Feel Good Rewards account.
Sarah: Okay Debra, let me pull up your account. Can I get your phone number, please, to locate your account information?
Debra Miller: Sure, it's 212-555-1212. I was expecting to have enough points for a free massage, but I don't see it.
Sarah: Okay, Debra. I see here that your points expired last month. Our rewards points are valid for 12 months from the date they are earned. I am sorry for this issue, there's nothing I can do at this time.
Debra Miller: Oh, I wasn't aware of that! That's really disappointing. Okay, well, thanks anyway, I guess.
Sarah: You're welcome. Is there anything else I can assist you with today?
Debra Miller: No, that's all. Thank you.
Sarah: Have a great day, Debra. Goodbye.","Debra Miller called Feel Good Spas to inquire about redeeming loyalty program points for a free massage. Sarah, the customer service representative, informed Debra that her points had expired the previous month and could not be redeemed. The issue was not resolved, and Debra ended the call expressing her disappointment.",-0.4,rewards points,unresolved
dbb9dc23-71c5-4397-8492-3fddd971f6f5,Feel Good Spas Support - Treatment Cancellation Request,2025-06-08T18:01:01.429Z,413,feelgoodspasdetroit,inbound,Feel Good Spas Representative,Jessica Miller,"Sarah (Feel Good Spas Representative): Thank you for calling Feel Good Spas, this is Sarah, how can I help you today?

Jessica Miller: Hi Sarah, this is Jessica Miller. I'm calling to see if I can cancel my appointment for the deep tissue massage tomorrow afternoon at 2 pm.

Sarah (Feel Good Spas Representative): Okay, Jessica, let me pull up your appointment.  I see it here. Unfortunately, cancellations made less than 24 hours in advance are subject to a cancellation fee.

Jessica Miller: Oh, really? I wasn't aware of that. Is there any way to avoid the fee? Something came up unexpectedly, and I really can't make it.

Sarah (Feel Good Spas Representative): I understand, Jessica. Let me check.  Unfortunately, because it's so close to the appointment time, and we won't be able to fill it, the cancellation fee will still apply.

Jessica Miller: That's really disappointing. Okay, thank you anyway.","Jessica Miller called to cancel her deep tissue massage appointment scheduled for the next day. The Feel Good Spas representative, Sarah, informed her about the cancellation policy and the applicable fee for cancellations within 24 hours of the appointment. Despite Jessica's request to waive the fee due to unforeseen circumstances, Sarah confirmed that the fee would still apply as the appointment could not be filled on short notice. The call ended with Jessica expressing her disappointment.",-0.3,cancellation,unresolved
dc574307-c8b2-4c38-b0bc-eea1082d984d,Customer Service Call - Booking Issue,2025-06-02T07:24:44.771Z,644,feelgoodspasdetroit,inbound,Emma Rodriguez,Noah Anderson,"Emma Rodriguez: Thank you for calling Feel Good Spas support, this is Emma Rodriguez. How can I help you today?
Noah Anderson: Hi Emma, I'm having an issue with my recent spa appointment booking.
Emma Rodriguez: Okay Noah, I can certainly help with that. Could you please provide me with the date and time you booked the appointment for, and the name the booking was made under? I can then look into what the issue is. Unfortunately, due to high call volume, I won't be able to make any changes today, but can confirm the existing details for you.",The customer called regarding an issue with a recent booking. The agent identified the booking but stated they couldn't make changes during the call due to volume.,0.1,booking issue,unresolved
de2d8d56-5075-4450-a304-0ba36f4b5240,Customer Service Call - Booking Confirmation Issue,2025-06-02T07:26:28.968Z,699,feelgoodspasdetroit,inbound,Olivia Martinez,Noah Anderson,"Olivia Martinez: Thank you for calling Feel Good Spas support, this is Olivia Martinez. How can I help you today?
Noah Anderson: Hi Olivia, I'm having an issue with my recent spa appointment booking. I booked a couples massage for this Saturday, but I haven't received a confirmation email.
Olivia Martinez: Okay, Noah, I can certainly look into that for you. Can you please provide me with the last name and phone number used for the booking?
Noah Anderson: Sure, it's Anderson, and the phone number is +1-555-8715. I see the charge on my credit card, so I know the booking went through *somewhere*.","The customer, Noah Anderson, contacted support regarding a missing booking confirmation for a couples massage. The support agent will investigate the missing confirmation and follow up with the customer.",0.1,booking issue,unresolved
de2dc786-b448-4e00-a107-4609fe8efda0,Feel Good Spas Support - Promotion Inquiry,2025-06-08T18:00:26.965Z,101,feelgoodspasdetroit,inbound,Feel Good Spas Representative,Sarah Miller,"Feel Good Spas Representative: Thank you for calling Feel Good Spas, this is David, how can I help you today?
Sarah Miller: Hi David, I'm Sarah Miller. I saw an ad online for a promotion on your website, the 'Relaxation Retreat Package'. Could you tell me more about it?
Feel Good Spas Representative: Certainly, Sarah! Let me pull that up for you. Just one moment... Okay, I have it. Which location are you interested in?
Sarah Miller: I was looking at the one in Scottsdale, Arizona. Do you know if that promotion applies there as well?
Feel Good Spas Representative: Okay, Sarah, let me verify that. Yes, the Relaxation Retreat Package is available at our Scottsdale location. However, the online promotion expired last week, on the 15th.
Sarah Miller: Oh, darn. I missed it then. Thanks for checking, David.","Sarah Miller called to inquire about the 'Relaxation Retreat Package' promotion she saw online. The representative confirmed the package's availability at the Scottsdale location, but informed her that the promotion had expired. The customer thanked the representative for checking.",0.1,promotion inquiry,resolved
df68bc0d-d07d-4997-a4bf-18ff3b2c077c,Customer Service Call - Booking Issue,2025-06-02T07:10:23.521Z,843,feelgoodspasdetroit,inbound,Liam Rodriguez,Ava Gonzalez,"Liam Rodriguez: Thank you for calling Feel Good Spas support, this is Liam. How can I help you today?
Ava Gonzalez: Hi Liam, I'm having an issue with my recent spa appointment booking.
Liam Rodriguez: I'm sorry to hear that, Ava. Could you please provide me with your booking confirmation number or the date and time you booked the appointment for? Also, could you explain the issue?
Ava Gonzalez: Sure, the booking was for tomorrow, July 15th at 2 PM for a massage. The issue is that I thought I booked a 90-minute massage but the confirmation says it's only a 60-minute massage. I'd really prefer the longer one.
Liam Rodriguez: Okay, Ava, let me check the availability for a 90-minute massage tomorrow at 2 PM. Unfortunately, it looks like all of our massage therapists are fully booked for 90-minute massages at that time. I can either keep your 60-minute appointment or reschedule for another day for the 90-minute treatment. Would you like me to explore either of those options?",The customer wanted to change a 60-minute massage booking to 90 minutes but it was not possible for the requested time. The agent offered to keep the original booking or reschedule.,0.1,booking issue,unresolved
